Displacement,Force
(mm),(kN)
"44.1300","163.2999"
"44.1316","163.2893"
"44.1330","163.2669"
"44.1346","163.2561"
"44.1365","163.2643"
"44.1384","163.2736"
"44.1401","163.2689"
"44.1416","163.2470"
"44.1431","163.2297"
"44.1449","163.2313"
"44.1467","163.2364"
"44.1484","163.2331"
"44.1499","163.2125"
"44.1513","163.1886"
"44.1530","163.1821"
"44.1548","163.1903"
"44.1566","163.1930"
"44.1582","163.1808"
"44.1596","163.1604"
"44.1612","163.1506"
"44.1631","163.1594"
"44.1650","163.1704"
"44.1667","163.1668"
"44.1682","163.1468"
"44.1697","163.1325"
"44.1715","163.1354"
"44.1734","163.1431"
"44.1751","163.1401"
"44.1766","163.1185"
"44.1780","163.0958"
"44.1797","163.0928"
"44.1815","163.0992"
"44.1833","163.1006"
"44.1849","163.0886"
"44.1863","163.0663"
"44.1879","163.0587"
"44.1899","163.0700"
"44.1917","163.0774"
"44.1934","163.0697"
"44.1949","163.0481"
"44.1964","163.0331"
"44.1982","163.0389"
"44.2001","163.0471"
"44.2018","163.0408"
"44.2032","163.0169"
"44.2046","162.9936"
"44.2063","162.9882"
"44.2082","162.9959"
"44.2099","162.9984"
"44.2115","162.9840"
"44.2129","162.9619"
"44.2146","162.9556"
"44.2165","162.9645"
"44.2184","162.9720"
"44.2200","162.9667"
"44.2215","162.9458"
"44.2231","162.9326"
"44.2249","162.9393"
"44.2268","162.9444"
"44.2285","162.9368"
"44.2299","162.9130"
"44.2313","162.8895"
"44.2330","162.8867"
"44.2349","162.8949"
"44.2366","162.8950"
"44.2382","162.8811"
"44.2396","162.8611"
"44.2413","162.8530"
"44.2432","162.8640"
"44.2451","162.8744"
"44.2468","162.8667"
"44.2482","162.8453"
"44.2498","162.8322"
"44.2516","162.8349"
"44.2534","162.8392"
"44.2551","162.8307"
"44.2565","162.8051"
"44.2579","162.7834"
"44.2597","162.7834"
"44.2615","162.7903"
"44.2633","162.7899"
"44.2648","162.7748"
"44.2662","162.7524"
"44.2679","162.7474"
"44.2699","162.7609"
"44.2718","162.7679"
"44.2734","162.7590"
"44.2748","162.7383"
"44.2764","162.7242"
"44.2783","162.7291"
"44.2801","162.7345"
"44.2817","162.7241"
"44.2831","162.6994"
"44.2846","162.6789"
"44.2863","162.6772"
"44.2882","162.6845"
"44.2899","162.6850"
"44.2915","162.6689"
"44.2929","162.6497"
"44.2947","162.6483"
"44.2966","162.6597"
"44.2985","162.6668"
"44.3001","162.6552"
"44.3015","162.6310"
"44.3031","162.6194"
"44.3049","162.6258"
"44.3068","162.6299"
"44.3084","162.6200"
"44.3098","162.5951"
"44.3112","162.5731"
"44.3130","162.5730"
"44.3148","162.5812"
"44.3166","162.5801"
"44.3181","162.5651"
"44.3196","162.5477"
"44.3213","162.5448"
"44.3232","162.5558"
"44.3251","162.5616"
"44.3267","162.5482"
"44.3281","162.5266"
"44.3298","162.5174"
"44.3316","162.5221"
"44.3334","162.5264"
"44.3350","162.5150"
"44.3364","162.4885"
"44.3379","162.4704"
"44.3397","162.4735"
"44.3416","162.4818"
"44.3433","162.4821"
"44.3448","162.4651"
"44.3463","162.4448"
"44.3480","162.4440"
"44.3500","162.4553"
"44.3518","162.4584"
"44.3534","162.4451"
"44.3548","162.4238"
"44.3565","162.4145"
"44.3583","162.4203"
"44.3601","162.4217"
"44.3617","162.4074"
"44.3631","162.3823"
"44.3646","162.3653"
"44.3664","162.3671"
"44.3682","162.3764"
"44.3700","162.3746"
"44.3714","162.3535"
"44.3729","162.3335"
"44.3746","162.3326"
"44.3766","162.3431"
"44.3784","162.3483"
"44.3800","162.3348"
"44.3814","162.3121"
"44.3831","162.3051"
"44.3850","162.3118"
"44.3868","162.3130"
"44.3884","162.3012"
"44.3898","162.2760"
"44.3913","162.2583"
"44.3931","162.2629"
"44.3949","162.2689"
"44.3966","162.2639"
"44.3981","162.2456"
"44.3996","162.2274"
"44.4014","162.2278"
"44.4033","162.2399"
"44.4051","162.2429"
"44.4067","162.2265"
"44.4081","162.2051"
"44.4098","162.1981"
"44.4117","162.2043"
"44.4135","162.2076"
"44.4150","162.1932"
"44.4164","162.1666"
"44.4179","162.1526"
"44.4197","162.1548"
"44.4216","162.1586"
"44.4233","162.1556"
"44.4247","162.1364"
"44.4262","162.1180"
"44.4280","162.1210"
"44.4299","162.1318"
"44.4317","162.1332"
"44.4333","162.1186"
"44.4347","162.0971"
"44.4364","162.0914"
"44.4383","162.1023"
"44.4402","162.1047"
"44.4417","162.0885"
"44.4431","162.0625"
"44.4446","162.0467"
"44.4464","162.0503"
"44.4483","162.0574"
"44.4500","162.0522"
"44.4514","162.0311"
"44.4529","162.0147"
"44.4547","162.0173"
"44.4566","162.0268"
"44.4584","162.0285"
"44.4600","162.0118"
"44.4614","161.9909"
"44.4632","161.9888"
"44.4651","161.9954"
"44.4668","161.9945"
"44.4683","161.9775"
"44.4697","161.9493"
"44.4712","161.9341"
"44.4731","161.9399"
"44.4749","161.9451"
"44.4766","161.9381"
"44.4780","161.9178"
"44.4796","161.9006"
"44.4813","161.9037"
"44.4833","161.9156"
"44.4851","161.9170"
"44.4866","161.9010"
"44.4881","161.8827"
"44.4899","161.8792"
"44.4917","161.8848"
"44.4935","161.8843"
"44.4950","161.8647"
"44.4963","161.8376"
"44.4979","161.8268"
"44.4998","161.8322"
"44.5016","161.8365"
"44.5033","161.8292"
"44.5047","161.8059"
"44.5062","161.7898"
"44.5081","161.7982"
"44.5100","161.8108"
"44.5118","161.8096"
"44.5133","161.7906"
"44.5148","161.7690"
"44.5165","161.7655"
"44.5184","161.7725"
"44.5201","161.7700"
"44.5216","161.7510"
"44.5230","161.7251"
"44.5246","161.7130"
"44.5264","161.7185"
"44.5282","161.7226"
"44.5299","161.7131"
"44.5313","161.6924"
"44.5329","161.6797"
"44.5348","161.6864"
"44.5367","161.6985"
"44.5384","161.6977"
"44.5399","161.6767"
"44.5414","161.6560"
"44.5432","161.6546"
"44.5450","161.6610"
"44.5468","161.6595"
"44.5483","161.6399"
"44.5497","161.6121"
"44.5513","161.6006"
"44.5531","161.6066"
"44.5549","161.6106"
"44.5566","161.6035"
"44.5581","161.5833"
"44.5596","161.5688"
"44.5615","161.5757"
"44.5634","161.5853"
"44.5651","161.5804"
"44.5666","161.5600"
"44.5681","161.5411"
"44.5699","161.5392"
"44.5717","161.5451"
"44.5735","161.5408"
"44.5749","161.5188"
"44.5763","161.4930"
"44.5779","161.4843"
"44.5798","161.4917"
"44.5816","161.4972"
"44.5832","161.4882"
"44.5847","161.4663"
"44.5863","161.4529"
"44.5881","161.4603"
"44.5900","161.4697"
"44.5917","161.4661"
"44.5932","161.4460"
"44.5947","161.4273"
"44.5965","161.4279"
"44.5984","161.4344"
"44.6001","161.4294"
"44.6016","161.4084"
"44.6030","161.3841"
"44.6046","161.3763"
"44.6065","161.3847"
"44.6083","161.3890"
"44.6099","161.3776"
"44.6114","161.3548"
"44.6129","161.3434"
"44.6148","161.3515"
"44.6167","161.3605"
"44.6184","161.3553"
"44.6199","161.3329"
"44.6214","161.3154"
"44.6232","161.3166"
"44.6250","161.3223"
"44.6268","161.3182"
"44.6282","161.2976"
"44.6296","161.2734"
"44.6313","161.2664"
"44.6332","161.2737"
"44.6350","161.2752"
"44.6365","161.2617"
"44.6380","161.2394"
"44.6396","161.2282"
"44.6414","161.2357"
"44.6434","161.2447"
"44.6451","161.2389"
"44.6465","161.2175"
"44.6481","161.2006"
"44.6499","161.2024"
"44.6517","161.2090"
"44.6534","161.2037"
"44.6549","161.1804"
"44.6563","161.1565"
"44.6580","161.1522"
"44.6599","161.1591"
"44.6616","161.1589"
"44.6632","161.1450"
"44.6646","161.1228"
"44.6663","161.1130"
"44.6682","161.1230"
"44.6701","161.1310"
"44.6718","161.1220"
"44.6732","161.0988"
"44.6747","161.0830"
"44.6766","161.0863"
"44.6784","161.0928"
"44.6801","161.0859"
"44.6815","161.0606"
"44.6830","161.0366"
"44.6846","161.0311"
"44.6865","161.0375"
"44.6883","161.0386"
"44.6898","161.0235"
"44.6913","161.0009"
"44.6929","160.9930"
"44.6948","161.0012"
"44.6967","161.0089"
"44.6984","161.0030"
"44.6998","160.9823"
"44.7014","160.9681"
"44.7033","160.9731"
"44.7051","160.9779"
"44.7068","160.9697"
"44.7082","160.9449"
"44.7096","160.9204"
"44.7113","160.9159"
"44.7132","160.9233"
"44.7149","160.9235"
"44.7165","160.9091"
"44.7180","160.8880"
"44.7196","160.8797"
"44.7215","160.8889"
"44.7234","160.8978"
"44.7251","160.8893"
"44.7265","160.8680"
"44.7281","160.8552"
"44.7299","160.8571"
"44.7318","160.8596"
"44.7334","160.8504"
"44.7348","160.8251"
"44.7363","160.8040"
"44.7380","160.8031"
"44.7399","160.8094"
"44.7416","160.8092"
"44.7431","160.7930"
"44.7446","160.7700"
"44.7462","160.7649"
"44.7482","160.7787"
"44.7501","160.7864"
"44.7517","160.7770"
"44.7532","160.7547"
"44.7548","160.7395"
"44.7566","160.7440"
"44.7584","160.7481"
"44.7601","160.7372"
"44.7615","160.7125"
"44.7629","160.6915"
"44.7647","160.6885"
"44.7666","160.6956"
"44.7683","160.6948"
"44.7698","160.6767"
"44.7713","160.6565"
"44.7730","160.6532"
"44.7749","160.6628"
"44.7768","160.6687"
"44.7784","160.6549"
"44.7798","160.6295"
"44.7814","160.6181"
"44.7833","160.6229"
"44.7851","160.6248"
"44.7867","160.6143"
"44.7881","160.5878"
"44.7896","160.5646"
"44.7913","160.5640"
"44.7932","160.5713"
"44.7949","160.5692"
"44.7965","160.5535"
"44.7979","160.5334"
"44.7997","160.5285"
"44.8016","160.5400"
"44.8034","160.5436"
"44.8050","160.5291"
"44.8065","160.5077"
"44.8081","160.4970"
"44.8100","160.5012"
"44.8118","160.5040"
"44.8134","160.4898"
"44.8148","160.4617"
"44.8162","160.4428"
"44.8180","160.4439"
"44.8199","160.4506"
"44.8217","160.4495"
"44.8232","160.4298"
"44.8246","160.4078"
"44.8263","160.4066"
"44.8283","160.4175"
"44.8301","160.4206"
"44.8317","160.4071"
"44.8331","160.3832"
"44.8348","160.3729"
"44.8366","160.3804"
"44.8384","160.3818"
"44.8400","160.3667"
"44.8414","160.3409"
"44.8429","160.3224"
"44.8447","160.3243"
"44.8466","160.3332"
"44.8483","160.3288"
"44.8498","160.3082"
"44.8512","160.2886"
"44.8530","160.2864"
"44.8549","160.2963"
"44.8568","160.3010"
"44.8583","160.2858"
"44.8598","160.2630"
"44.8614","160.2548"
"44.8633","160.2586"
"44.8651","160.2592"
"44.8667","160.2466"
"44.8681","160.2200"
"44.8696","160.2019"
"44.8714","160.2046"
"44.8732","160.2095"
"44.8749","160.2047"
"44.8764","160.1860"
"44.8779","160.1662"
"44.8797","160.1657"
"44.8816","160.1778"
"44.8834","160.1795"
"44.8850","160.1631"
"44.8865","160.1414"
"44.8881","160.1332"
"44.8900","160.1390"
"44.8918","160.1426"
"44.8934","160.1279"
"44.8947","160.1011"
"44.8963","160.0850"
"44.8981","160.0865"
"44.8999","160.0900"
"44.9016","160.0845"
"44.9031","160.0632"
"44.9046","160.0445"
"44.9064","160.0461"
"44.9083","160.0553"
"44.9101","160.0561"
"44.9116","160.0393"
"44.9131","160.0163"
"44.9148","160.0104"
"44.9167","160.0189"
"44.9185","160.0199"
"44.9200","160.0035"
"44.9214","159.9762"
"44.9229","159.9586"
"44.9247","159.9615"
"44.9266","159.9672"
"44.9283","159.9603"
"44.9297","159.9390"
"44.9313","159.9213"
"44.9331","159.9223"
"44.9350","159.9312"
"44.9368","159.9317"
"44.9383","159.9131"
"44.9398","159.8927"
"44.9415","159.8883"
"44.9434","159.8934"
"44.9451","159.8931"
"44.9467","159.8743"
"44.9480","159.8457"
"44.9496","159.8306"
"44.9514","159.8349"
"44.9533","159.8392"
"44.9549","159.8318"
"44.9564","159.8096"
"44.9579","159.7901"
"44.9597","159.7925"
"44.9616","159.8036"
"44.9634","159.8046"
"44.9649","159.7883"
"44.9665","159.7687"
"44.9682","159.7646"
"44.9700","159.7703"
"44.9718","159.7673"
"44.9733","159.7469"
"44.9747","159.7200"
"44.9763","159.7077"
"44.9781","159.7128"
"44.9799","159.7164"
"44.9816","159.7066"
"44.9830","159.6834"
"44.9846","159.6676"
"44.9864","159.6736"
"44.9884","159.6848"
"44.9901","159.6829"
"44.9916","159.6620"
"44.9931","159.6395"
"44.9948","159.6354"
"44.9967","159.6410"
"44.9984","159.6382"
"44.9999","159.6186"
"45.0013","159.5914"
"45.0029","159.5781"
"45.0048","159.5832"
"45.0066","159.5865"
"45.0082","159.5761"
"45.0097","159.5532"
"45.0112","159.5392"
"45.0131","159.5461"
"45.0150","159.5563"
"45.0168","159.5531"
"45.0183","159.5314"
"45.0197","159.5096"
"45.0215","159.5076"
"45.0234","159.5140"
"45.0251","159.5105"
"45.0266","159.4896"
"45.0280","159.4629"
"45.0296","159.4504"
"45.0315","159.4557"
"45.0333","159.4595"
"45.0349","159.4500"
"45.0364","159.4284"
"45.0380","159.4133"
"45.0398","159.4180"
"45.0417","159.4271"
"45.0434","159.4225"
"45.0449","159.4004"
"45.0464","159.3799"
"45.0482","159.3780"
"45.0500","159.3832"
"45.0518","159.3784"
"45.0532","159.3559"
"45.0546","159.3287"
"45.0562","159.3198"
"45.0581","159.3269"
"45.0599","159.3302"
"45.0616","159.3205"
"45.0630","159.2979"
"45.0646","159.2833"
"45.0664","159.2895"
"45.0683","159.2972"
"45.0701","159.2914"
"45.0716","159.2712"
"45.0731","159.2525"
"45.0748","159.2510"
"45.0767","159.2564"
"45.0784","159.2512"
"45.0799","159.2287"
"45.0813","159.2033"
"45.0830","159.1956"
"45.0848","159.2025"
"45.0867","159.2054"
"45.0883","159.1922"
"45.0897","159.1674"
"45.0913","159.1550"
"45.0932","159.1622"
"45.0951","159.1699"
"45.0968","159.1638"
"45.0982","159.1400"
"45.0998","159.1200"
"45.1015","159.1196"
"45.1034","159.1232"
"45.1051","159.1173"
"45.1066","159.0957"
"45.1080","159.0704"
"45.1096","159.0619"
"45.1115","159.0681"
"45.1133","159.0682"
"45.1149","159.0530"
"45.1163","159.0300"
"45.1179","159.0187"
"45.1198","159.0256"
"45.1217","159.0340"
"45.1234","159.0262"
"45.1249","159.0041"
"45.1264","158.9875"
"45.1282","158.9881"
"45.1301","158.9936"
"45.1318","158.9878"
"45.1332","158.9632"
"45.1346","158.9383"
"45.1363","158.9336"
"45.1382","158.9389"
"45.1400","158.9378"
"45.1415","158.9234"
"45.1430","158.8991"
"45.1446","158.8890"
"45.1465","158.8991"
"45.1484","158.9048"
"45.1501","158.8945"
"45.1515","158.8711"
"45.1531","158.8545"
"45.1549","158.8571"
"45.1568","158.8630"
"45.1585","158.8541"
"45.1599","158.8286"
"45.1613","158.8034"
"45.1630","158.7965"
"45.1648","158.8023"
"45.1666","158.8030"
"45.1682","158.7862"
"45.1696","158.7622"
"45.1712","158.7542"
"45.1731","158.7615"
"45.1750","158.7671"
"45.1767","158.7596"
"45.1782","158.7355"
"45.1797","158.7202"
"45.1816","158.7249"
"45.1834","158.7284"
"45.1851","158.7191"
"45.1865","158.6937"
"45.1879","158.6685"
"45.1897","158.6639"
"45.1915","158.6712"
"45.1933","158.6698"
"45.1949","158.6535"
"45.1963","158.6308"
"45.1980","158.6218"
"45.1999","158.6308"
"45.2018","158.6384"
"45.2034","158.6277"
"45.2049","158.6043"
"45.2065","158.5901"
"45.2083","158.5918"
"45.2101","158.5935"
"45.2117","158.5838"
"45.2131","158.5565"
"45.2146","158.5336"
"45.2163","158.5317"
"45.2182","158.5367"
"45.2199","158.5346"
"45.2215","158.5178"
"45.2229","158.4939"
"45.2246","158.4874"
"45.2265","158.4986"
"45.2284","158.5042"
"45.2301","158.4938"
"45.2315","158.4708"
"45.2331","158.4553"
"45.2349","158.4582"
"45.2368","158.4610"
"45.2384","158.4491"
"45.2398","158.4221"
"45.2413","158.3999"
"45.2430","158.3969"
"45.2449","158.4021"
"45.2466","158.4001"
"45.2481","158.3812"
"45.2496","158.3591"
"45.2513","158.3551"
"45.2533","158.3638"
"45.2551","158.3681"
"45.2567","158.3548"
"45.2582","158.3289"
"45.2598","158.3158"
"45.2616","158.3201"
"45.2634","158.3204"
"45.2651","158.3081"
"45.2665","158.2815"
"45.2679","158.2585"
"45.2697","158.2564"
"45.2715","158.2623"
"45.2733","158.2582"
"45.2748","158.2405"
"45.2763","158.2201"
"45.2780","158.2154"
"45.2799","158.2244"
"45.2817","158.2269"
"45.2833","158.2110"
"45.2848","158.1872"
"45.2864","158.1760"
"45.2883","158.1793"
"45.2901","158.1812"
"45.2917","158.1671"
"45.2931","158.1375"
"45.2946","158.1176"
"45.2964","158.1188"
"45.2982","158.1240"
"45.3000","158.1216"
"45.3015","158.1018"
"45.3030","158.0792"
"45.3047","158.0771"
"45.3066","158.0863"
"45.3084","158.0871"
"45.3100","158.0718"
"45.3115","158.0477"
"45.3131","158.0363"
"45.3150","158.0419"
"45.3168","158.0420"
"45.3184","158.0257"
"45.3197","157.9988"
"45.3212","157.9798"
"45.3230","157.9802"
"45.3249","157.9869"
"45.3266","157.9825"
"45.3281","157.9601"
"45.3296","157.9392"
"45.3313","157.9377"
"45.3332","157.9458"
"45.3351","157.9486"
"45.3367","157.9328"
"45.3381","157.9084"
"45.3398","157.8993"
"45.3416","157.9035"
"45.3434","157.9019"
"45.3450","157.8884"
"45.3464","157.8623"
"45.3479","157.8435"
"45.3498","157.8457"
"45.3516","157.8503"
"45.3533","157.8432"
"45.3548","157.8221"
"45.3563","157.8011"
"45.3580","157.7983"
"45.3600","157.8088"
"45.3618","157.8106"
"45.3633","157.7918"
"45.3648","157.7677"
"45.3665","157.7580"
"45.3683","157.7612"
"45.3701","157.7619"
"45.3717","157.7452"
"45.3731","157.7162"
"45.3746","157.6993"
"45.3764","157.7014"
"45.3782","157.7032"
"45.3799","157.6971"
"45.3814","157.6757"
"45.3829","157.6549"
"45.3847","157.6562"
"45.3866","157.6654"
"45.3884","157.6642"
"45.3900","157.6472"
"45.3914","157.6236"
"45.3931","157.6155"
"45.3950","157.6234"
"45.3968","157.6233"
"45.3984","157.6045"
"45.3997","157.5762"
"45.4013","157.5587"
"45.4031","157.5600"
"45.4049","157.5647"
"45.4066","157.5573"
"45.4081","157.5338"
"45.4096","157.5151"
"45.4114","157.5157"
"45.4133","157.5231"
"45.4151","157.5226"
"45.4166","157.5036"
"45.4181","157.4801"
"45.4198","157.4757"
"45.4217","157.4809"
"45.4235","157.4776"
"45.4250","157.4588"
"45.4264","157.4296"
"45.4279","157.4129"
"45.4297","157.4171"
"45.4316","157.4207"
"45.4333","157.4110"
"45.4347","157.3883"
"45.4362","157.3698"
"45.4380","157.3698"
"45.4400","157.3785"
"45.4417","157.3774"
"45.4433","157.3581"
"45.4448","157.3377"
"45.4465","157.3325"
"45.4484","157.3346"
"45.4501","157.3315"
"45.4516","157.3101"
"45.4530","157.2812"
"45.4546","157.2691"
"45.4565","157.2723"
"45.4583","157.2735"
"45.4599","157.2635"
"45.4614","157.2381"
"45.4629","157.2202"
"45.4648","157.2255"
"45.4667","157.2339"
"45.4685","157.2302"
"45.4700","157.2092"
"45.4714","157.1859"
"45.4732","157.1805"
"45.4750","157.1853"
"45.4768","157.1812"
"45.4783","157.1597"
"45.4797","157.1327"
"45.4813","157.1186"
"45.4831","157.1209"
"45.4849","157.1239"
"45.4865","157.1117"
"45.4880","157.0875"
"45.4896","157.0742"
"45.4914","157.0786"
"45.4933","157.0865"
"45.4951","157.0842"
"45.4966","157.0613"
"45.4981","157.0384"
"45.4998","157.0361"
"45.5017","157.0399"
"45.5034","157.0350"
"45.5049","157.0146"
"45.5063","156.9859"
"45.5079","156.9732"
"45.5098","156.9780"
"45.5116","156.9799"
"45.5132","156.9693"
"45.5147","156.9480"
"45.5163","156.9319"
"45.5181","156.9359"
"45.5201","156.9448"
"45.5218","156.9381"
"45.5233","156.9142"
"45.5248","156.8940"
"45.5265","156.8894"
"45.5284","156.8924"
"45.5301","156.8880"
"45.5316","156.8633"
"45.5330","156.8352"
"45.5346","156.8255"
"45.5365","156.8298"
"45.5383","156.8322"
"45.5399","156.8210"
"45.5413","156.7951"
"45.5429","156.7800"
"45.5448","156.7859"
"45.5467","156.7915"
"45.5484","156.7853"
"45.5499","156.7639"
"45.5514","156.7426"
"45.5532","156.7402"
"45.5551","156.7454"
"45.5568","156.7376"
"45.5582","156.7136"
"45.5596","156.6879"
"45.5613","156.6781"
"45.5632","156.6837"
"45.5650","156.6866"
"45.5666","156.6714"
"45.5680","156.6455"
"45.5696","156.6328"
"45.5715","156.6371"
"45.5734","156.6426"
"45.5751","156.6360"
"45.5766","156.6100"
"45.5781","156.5894"
"45.5799","156.5888"
"45.5817","156.5903"
"45.5834","156.5822"
"45.5849","156.5586"
"45.5863","156.5312"
"45.5880","156.5222"
"45.5898","156.5282"
"45.5916","156.5271"
"45.5932","156.5113"
"45.5946","156.4882"
"45.5962","156.4750"
"45.5981","156.4808"
"45.6000","156.4880"
"45.6017","156.4785"
"45.6032","156.4543"
"45.6047","156.4368"
"45.6065","156.4359"
"45.6084","156.4398"
"45.6101","156.4330"
"45.6115","156.4066"
"45.6130","156.3801"
"45.6147","156.3739"
"45.6165","156.3771"
"45.6183","156.3756"
"45.6199","156.3601"
"45.6213","156.3341"
"45.6229","156.3225"
"45.6249","156.3313"
"45.6267","156.3351"
"45.6284","156.3238"
"45.6299","156.2993"
"45.6314","156.2814"
"45.6332","156.2833"
"45.6351","156.2880"
"45.6368","156.2776"
"45.6382","156.2511"
"45.6396","156.2254"
"45.6413","156.2180"
"45.6432","156.2233"
"45.6449","156.2222"
"45.6465","156.2035"
"45.6479","156.1791"
"45.6496","156.1695"
"45.6515","156.1753"
"45.6534","156.1806"
"45.6550","156.1711"
"45.6565","156.1459"
"45.6581","156.1297"
"45.6599","156.1327"
"45.6618","156.1345"
"45.6634","156.1238"
"45.6649","156.0961"
"45.6663","156.0694"
"45.6680","156.0643"
"45.6699","156.0695"
"45.6716","156.0664"
"45.6732","156.0498"
"45.6746","156.0259"
"45.6763","156.0145"
"45.6782","156.0224"
"45.6801","156.0280"
"45.6817","156.0156"
"45.6832","155.9909"
"45.6848","155.9752"
"45.6866","155.9747"
"45.6884","155.9754"
"45.6901","155.9637"
"45.6915","155.9346"
"45.6929","155.9101"
"45.6947","155.9066"
"45.6965","155.9098"
"45.6983","155.9060"
"45.6998","155.8866"
"45.7012","155.8607"
"45.7029","155.8540"
"45.7049","155.8639"
"45.7068","155.8680"
"45.7084","155.8556"
"45.7098","155.8298"
"45.7114","155.8124"
"45.7133","155.8150"
"45.7151","155.8166"
"45.7167","155.8032"
"45.7181","155.7751"
"45.7196","155.7518"
"45.7213","155.7468"
"45.7232","155.7509"
"45.7250","155.7472"
"45.7265","155.7267"
"45.7280","155.7043"
"45.7297","155.6995"
"45.7316","155.7065"
"45.7335","155.7096"
"45.7351","155.6934"
"45.7365","155.6653"
"45.7381","155.6509"
"45.7400","155.6535"
"45.7418","155.6526"
"45.7434","155.6389"
"45.7448","155.6094"
"45.7463","155.5840"
"45.7480","155.5810"
"45.7499","155.5847"
"45.7516","155.5797"
"45.7531","155.5610"
"45.7546","155.5390"
"45.7563","155.5325"
"45.7582","155.5398"
